1.40607	2.13305	-2.02743
1.40713	2.13088	-2.0314
1.4082	2.12871	-2.03538
1.40927	2.12654	-2.03937
1.41034	2.12435	-2.04337
1.41141	2.12217	-2.04738
1.41248	2.11997	-2.05139
1.41355	2.11777	-2.05541
1.41462	2.11557	-2.05944
1.41569	2.11336	-2.06348
1.41677	2.11114	-2.06752
1.41784	2.10892	-2.07157
1.41891	2.10669	-2.07563
1.41999	2.10445	-2.0797
1.42107	2.10221	-2.08378
1.42214	2.09997	-2.08786
1.42322	2.09771	-2.09196
1.4243	2.09545	-2.09606
1.42538	2.09319	-2.10017
1.42646	2.09091	-2.10429
1.42754	2.08864	-2.10842
1.42863	2.08635	-2.11255
1.42971	2.08406	-2.1167
1.43079	2.08176	-2.12085
1.43188	2.07946	-2.12501
1.43297	2.07715	-2.12918
1.43405	2.07483	-2.13336
1.43514	2.0725	-2.13755
1.43623	2.07017	-2.14174
1.43732	2.06783	-2.14595
1.43841	2.06549	-2.15016
1.43951	2.06314	-2.15439
1.4406	2.06078	-2.15862
1.4417	2.05841	-2.16286
1.44279	2.05604	-2.16712
1.44389	2.05366	-2.17138
1.44499	2.05127	-2.17565
1.44609	2.04888	-2.17993
1.44719	2.04647	-2.18422
1.44829	2.04406	-2.18851
1.44939	2.04165	-2.19282
1.4505	2.03922	-2.19714
1.4516	2.03679	-2.20147
1.45271	2.03435	-2.20581
1.45382	2.03191	-2.21015
1.45493	2.02945	-2.21451
1.45604	2.02699	-2.21888
1.45715	2.02452	-2.22326
1.45827	2.02204	-2.22765
1.45938	2.01955	-2.23204
1.4605	2.01706	-2.23645
1.46161	2.01456	-2.24087
1.46273	2.01205	-2.2453
1.46385	2.00953	-2.24974
1.46498	2.007	-2.25419
1.4661	2.00447	-2.25865
1.46722	2.00192	-2.26312
1.46835	1.99937	-2.2676
1.46948	1.99681	-2.2721
1.47061	1.99424	-2.2766
1.47174	1.99166	-2.28112
1.47287	1.98908	-2.28564
1.47401	1.98648	-2.29018
1.47514	1.98388	-2.29473
1.47628	1.98126	-2.29929
1.47742	1.97864	-2.30386
1.47856	1.97601	-2.30844
1.47971	1.97337	-2.31304
1.48085	1.97072	-2.31765
1.482	1.96806	-2.32226
1.48314	1.96539	-2.32689
1.48429	1.96271	-2.33153
1.48545	1.96002	-2.33619
1.4866	1.95732	-2.34085
1.48776	1.95462	-2.34553
1.48891	1.9519	-2.35022
1.49007	1.94917	-2.35492
1.49123	1.94643	-2.35964
1.4924	1.94369	-2.36436
1.49356	1.94093	-2.3691
1.49473	1.93816	-2.37386
1.4959	1.93538	-2.37862
1.49707	1.93259	-2.3834
1.49824	1.92979	-2.38819
1.49942	1.92698	-2.39299
1.5006	1.92416	-2.39781
1.50178	1.92133	-2.40264
1.50296	1.91849	-2.40748
1.50414	1.91563	-2.41234
1.50533	1.91277	-2.4172
1.50652	1.90989	-2.42209
1.50771	1.90701	-2.42698
1.5089	1.90411	-2.43189
1.5101	1.9012	-2.43682
1.51129	1.89828	-2.44175
1.51249	1.89534	-2.4467
1.5137	1.8924	-2.45167
1.5149	1.88944	-2.45665
1.51611	1.88647	-2.46164
1.51732	1.88349	-2.46665
1.51853	1.8805	-2.47167
1.51975	1.87749	-2.4767
1.52096	1.87448	-2.48175
1.52218	1.87145	-2.48682
1.5234	1.8684	-2.4919
1.52463	1.86535	-2.49699
1.52586	1.86228	-2.5021
1.52709	1.8592	-2.50722
1.52832	1.85611	-2.51236
1.52955	1.853	-2.51751
1.53079	1.84988	-2.52268
1.53203	1.84675	-2.52786
1.53328	1.8436	-2.53306
1.53452	1.84044	-2.53827
1.53577	1.83727	-2.5435
1.53702	1.83408	-2.54874
1.53828	1.83088	-2.554
1.53953	1.82767	-2.55928
1.54079	1.82444	-2.56457
1.54206	1.8212	-2.56987
1.54332	1.81794	-2.57519
1.54459	1.81467	-2.58052
