# phi u uprime x y
0.202391	0.899685	-0.487981	1.08881	0.223425
0.202883	0.899445	-0.487927	1.08899	0.224021
0.203376	0.899204	-0.487874	1.08917	0.224617
0.203868	0.898964	-0.48782	1.08935	0.225213
0.20436	0.898724	-0.487766	1.08953	0.22581
0.204853	0.898484	-0.487712	1.08971	0.226407
0.205345	0.898244	-0.487658	1.08989	0.227004
0.205837	0.898004	-0.487604	1.09007	0.227601
0.206329	0.897764	-0.48755	1.09025	0.228199
0.206822	0.897524	-0.487496	1.09043	0.228796
0.207314	0.897284	-0.487441	1.09061	0.229394
0.207806	0.897044	-0.487387	1.09079	0.229992
0.208298	0.896804	-0.487332	1.09097	0.230591
0.20879	0.896564	-0.487277	1.09115	0.231189
0.209282	0.896325	-0.487222	1.09132	0.231788
0.209774	0.896085	-0.487167	1.0915	0.232387
0.210266	0.895845	-0.487112	1.09168	0.232986
0.210757	0.895606	-0.487057	1.09186	0.233586
0.211249	0.895366	-0.487001	1.09203	0.234185
0.211741	0.895127	-0.486946	1.09221	0.234785
0.212233	0.894887	-0.48689	1.09239	0.235385
0.212724	0.894648	-0.486835	1.09256	0.235985
0.213216	0.894409	-0.486779	1.09274	0.236586
0.213708	0.894169	-0.486723	1.09292	0.237186
0.214199	0.89393	-0.486667	1.09309	0.237787
0.214691	0.893691	-0.486611	1.09327	0.238388
0.215182	0.893452	-0.486555	1.09344	0.238989
0.215674	0.893213	-0.486498	1.09362	0.239591
0.216165	0.892974	-0.486442	1.09379	0.240192
0.216656	0.892735	-0.486385	1.09397	0.240794
0.217148	0.892496	-0.486329	1.09414	0.241396
0.217639	0.892257	-0.486272	1.09431	0.241999
0.21813	0.892018	-0.486215	1.09449	0.242601
0.218621	0.891779	-0.486158	1.09466	0.243204
0.219113	0.89154	-0.486101	1.09484	0.243807
0.219604	0.891302	-0.486044	1.09501	0.24441
0.220095	0.891063	-0.485986	1.09518	0.245013
0.220586	0.890824	-0.485929	1.09536	0.245617
0.221077	0.890586	-0.485871	1.09553	0.24622
0.221568	0.890347	-0.485814	1.0957	0.246824
0.222059	0.890109	-0.485756	1.09587	0.247428
0.222549	0.88987	-0.485698	1.09604	0.248033
0.22304	0.889632	-0.48564	1.09622	0.248637
0.223531	0.889394	-0.485582	1.09639	0.249242
0.224022	0.889155	-0.485524	1.09656	0.249847
0.224513	0.888917	-0.485465	1.09673	0.250452
0.225003	0.888679	-0.485407	1.0969	0.251057
